access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,378,7.2408572197e+01,5.4040760994e+01,7.2696524186e+06,9.7405207166e+06
write,379,7.2430228949e+01,4.0466392040e+01,7.2674787812e+06,1.3007958591e+07
write,380,7.2409814119e+01,4.5826371193e+01,7.2695277346e+06,1.1486511768e+07
write,381,7.2466012955e+01,4.5128540993e+01,7.2638900712e+06,1.1664129627e+07
write,382,7.2456462145e+01,3.5482378006e+01,7.2648475570e+06,1.4835114825e+07
write,383,7.2462116957e+01,3.6692156792e+01,7.2642806215e+06,1.4345985574e+07
write,384,7.2423800945e+01,4.2699712992e+01,7.2681238092e+06,1.2327603984e+07
write,385,7.2433957100e+01,5.8475514889e+01,7.2671047265e+06,9.0018044818e+06
write,386,7.2428174019e+01,3.9281188011e+01,7.2676849738e+06,1.3400438700e+07
write,387,7.2483894110e+01,4.3668305874e+01,7.2620981318e+06,1.2054169299e+07
write,388,7.2419477224e+01,4.1710825920e+01,7.2685577441e+06,1.2619868832e+07
write,389,7.2456861973e+01,3.4408686876e+01,7.2648074684e+06,1.5298030811e+07
write,390,7.2460282087e+01,4.0677359104e+01,7.2644645706e+06,1.2940494752e+07
write,391,7.2433007956e+01,6.0353268147e+01,7.2671999529e+06,8.7217340198e+06
write,392,7.2425101042e+01,4.7672151089e+01,7.2679933397e+06,1.1041774704e+07
write,393,7.2472277164e+01,5.2445049047e+01,7.2632622100e+06,1.0036889307e+07
write,394,7.2471433163e+01,3.8884947062e+01,7.2633467979e+06,1.3536990321e+07
write,395,7.5415380955e+01,5.6346841097e+01,6.9798116158e+06,9.3418751034e+06
write,396,7.2446130991e+01,3.8252994061e+01,7.2658835579e+06,1.3760626192e+07
write,397,7.2431473017e+01,3.3254645109e+01,7.2673539565e+06,1.5828921051e+07
write,398,7.2474122047e+01,4.4985989094e+01,7.2630773182e+06,1.1701090998e+07
write,399,7.2429231167e+01,5.2445079088e+01,7.2675788976e+06,1.0036883558e+07
write,400,7.2423851967e+01,3.2775689125e+01,7.2681186889e+06,1.6060231411e+07
write,401,7.2482306004e+01,3.6658910990e+01,7.2622572463e+06,1.4358995884e+07
write,402,7.2470414162e+01,3.7508699894e+01,7.2634489272e+06,1.4033681612e+07
