access,rank,runtime-with-openclose,runtime,throughput-withopenclose,throughput
write,346,7.4469227409e+02,5.8968045592e+02,7.1790993757e+05,9.0662998685e+05
write,347,7.4469226098e+02,6.8280365705e+02,7.1790995021e+05,7.8298055155e+05
write,348,7.4469719505e+02,6.4414746809e+02,7.1790519362e+05,8.2996830770e+05
write,349,7.4469235706e+02,6.1077688813e+02,7.1790985758e+05,8.7531469246e+05
write,350,7.4469235516e+02,6.6374454308e+02,7.1790985942e+05,8.0546347172e+05
write,351,7.4469215107e+02,7.2952556705e+02,7.1791005616e+05,7.3283515773e+05
write,352,7.4469220901e+02,7.1788055015e+02,7.1791000031e+05,7.4472275909e+05
write,353,7.4469232821e+02,6.3435718298e+02,7.1790988539e+05,8.4277753661e+05
write,354,7.4469238114e+02,7.2452739191e+02,7.1790983437e+05,7.3789064426e+05
write,355,7.4469238019e+02,7.0757775903e+02,7.1790983528e+05,7.5556640550e+05
write,356,7.4469226408e+02,5.1334762406e+02,7.1790994722e+05,1.0414424046e+06
write,357,7.4469227719e+02,7.1006894398e+02,7.1790993458e+05,7.5291559860e+05
write,358,7.4469235802e+02,7.3499600196e+02,7.1790985666e+05,7.2738080558e+05
write,359,7.4469218421e+02,7.0325618911e+02,7.1791002422e+05,7.6020942621e+05
write,360,7.4469222522e+02,5.9398197794e+02,7.1790998468e+05,9.0006431820e+05
write,361,7.4469242907e+02,6.8073171306e+02,7.1790978817e+05,7.8536371047e+05
write,362,7.4469212198e+02,6.4340242314e+02,7.1791008421e+05,8.3092939157e+05
write,363,7.4469254613e+02,6.1077714396e+02,7.1790967531e+05,8.7531432584e+05
write,364,7.4469253302e+02,6.6027024412e+02,7.1790968795e+05,8.0970176797e+05
write,365,7.4469212008e+02,6.7733161998e+02,7.1791008604e+05,7.8930610683e+05
write,366,7.4469211197e+02,7.1722273207e+02,7.1791009386e+05,7.4540579948e+05
write,367,7.4469239306e+02,6.4856650400e+02,7.1790982287e+05,8.2431328276e+05
write,368,7.4469256997e+02,4.2321743703e+02,7.1790965233e+05,1.2632324125e+06
write,369,7.4469233012e+02,7.2376036811e+02,7.1790988355e+05,7.3867264299e+05
write,370,7.4469212198e+02,6.0581969905e+02,7.1791008421e+05,8.8247705520e+05
write,371,7.4469244409e+02,6.9410781002e+02,7.1790977369e+05,7.7022902823e+05
write,372,7.4469245315e+02,7.2717798495e+02,7.1790976495e+05,7.3520100314e+05
write,373,7.4469237995e+02,6.3541303706e+02,7.1790983551e+05,8.4137710877e+05
write,374,7.4469231892e+02,4.5462556505e+02,7.1790989435e+05,1.1759611098e+06
write,375,7.4469247484e+02,6.4481105304e+02,7.1790974404e+05,8.2911417458e+05
write,376,7.4469259596e+02,6.8240419197e+02,7.1790962728e+05,7.8343889192e+05
write,377,7.4469211197e+02,6.3547631598e+02,7.1791009386e+05,8.4129332685e+05
write,378,7.4469231296e+02,3.6205579305e+02,7.1790990010e+05,1.4766287248e+06
write,379,7.4469211411e+02,3.2111013007e+02,7.1791009179e+05,1.6649178395e+06
write,380,7.4469204903e+02,5.4552772403e+02,7.1791015454e+05,9.8000882531e+05
write,381,7.4469259214e+02,6.1853128505e+02,7.1790963095e+05,8.6434105586e+05
write,382,7.4469211411e+02,7.1274536419e+02,7.1791009179e+05,7.5008833570e+05
write,383,7.4469211197e+02,7.0142111206e+02,7.1791009386e+05,7.6219830685e+05
write,384,7.4469225311e+02,6.9727332306e+02,7.1790995779e+05,7.6673230758e+05
write,385,7.4469257808e+02,6.8260627508e+02,7.1790964451e+05,7.8320695768e+05
write,386,7.4469251013e+02,6.9482544899e+02,7.1790971002e+05,7.6943350992e+05
write,387,7.4469211292e+02,5.0168047309e+02,7.1791009294e+05,1.0656623343e+06
write,388,7.4469211793e+02,6.8566008115e+02,7.1791008811e+05,7.7971869546e+05
write,389,7.4469258809e+02,6.5791098499e+02,7.1790963486e+05,8.1260534661e+05
write,390,7.4469253397e+02,6.1295797515e+02,7.1790968704e+05,8.7220006212e+05
write,391,7.4469212413e+02,7.2456791306e+02,7.1791008214e+05,7.3784937805e+05
write,392,7.4469212008e+02,7.3160219812e+02,7.1791008604e+05,7.3075502694e+05
write,393,7.4469211292e+02,6.5731908607e+02,7.1791009294e+05,8.1333707681e+05
write,394,7.4469253612e+02,6.7840800214e+02,7.1790968497e+05,7.8805377047e+05
write,395,7.4469203305e+02,7.3164105701e+02,7.1791016994e+05,7.3071621511e+05
write,396,7.4469255996e+02,3.4280288601e+02,7.1790966198e+05,1.5595609192e+06
write,397,7.4469240808e+02,6.3731867719e+02,7.1790980839e+05,8.3886131560e+05
write,398,7.4469211793e+02,7.0743078709e+02,7.1791008811e+05,7.5572337783e+05
write,399,7.4469204307e+02,7.4417032599e+02,7.1791016028e+05,7.1841346709e+05
write,400,7.4469212508e+02,7.4454185987e+02,7.1791008122e+05,7.1805497155e+05
write,401,7.4469223380e+02,6.9651862597e+02,7.1790997641e+05,7.6756308311e+05
write,402,7.4469244885e+02,6.6367518187e+02,7.1790976909e+05,8.0554765133e+05
write,403,7.4469223285e+02,6.3566351795e+02,7.1790997733e+05,8.4104556719e+05
write,404,7.4469231701e+02,4.5364694881e+02,7.1790989619e+05,1.1784979165e+06
write,405,7.4469247913e+02,6.8884855819e+02,7.1790973990e+05,7.7610960732e+05
write,406,7.4469259596e+02,6.9687494516e+02,7.1790962728e+05,7.6717062037e+05
write,407,7.4469211197e+02,6.0800801301e+02,7.1791009386e+05,8.7930088512e+05
write,408,7.4469229102e+02,7.2132390594e+02,7.1790992125e+05,7.4116770510e+05
write,409,7.4469202900e+02,6.0431264997e+02,7.1791017385e+05,8.8467779721e+05
write,410,7.4469204807e+02,6.5216876101e+02,7.1791015546e+05,8.1976018472e+05
write,411,7.4469223499e+02,6.1885416293e+02,7.1790997526e+05,8.6389009887e+05
write,412,7.4469202518e+02,4.4200462794e+02,7.1791017752e+05,1.2095393356e+06
write,413,7.4469210005e+02,6.6432440090e+02,7.1791010535e+05,8.0476042017e+05
write,414,7.4469224405e+02,7.0447271299e+02,7.1790996653e+05,7.5889665297e+05
write,415,7.4469257617e+02,5.3993653893e+02,7.1790964635e+05,9.9015707486e+05
write,416,7.4469251919e+02,5.1204594898e+02,7.1790970129e+05,1.0440898616e+06
write,417,7.4469258118e+02,6.5047081780e+02,7.1790964153e+05,8.2190002897e+05
write,418,7.4469209313e+02,7.0912651801e+02,7.1791011202e+05,7.5391622006e+05
write,419,7.4469258809e+02,7.0310719180e+02,7.1790963486e+05,7.6037052420e+05
write,420,7.4469245481e+02,7.1532590699e+02,7.1790976334e+05,7.4738238721e+05
write,421,7.4469212008e+02,7.0338133478e+02,7.1791008604e+05,7.6007416968e+05
write,422,7.4469228005e+02,4.3469043994e+02,7.1790993182e+05,1.2298912856e+06
write,423,7.4469254494e+02,6.2416691279e+02,7.1790967646e+05,8.5653688627e+05
write,424,7.4469253707e+02,6.1000387788e+02,7.1790968405e+05,8.7642391038e+05
write,425,7.4469211602e+02,4.7007254696e+02,7.1791008995e+05,1.1373180320e+06
write,426,7.4469201493e+02,7.4260004091e+02,7.1791018741e+05,7.1993260779e+05
write,427,7.4469207907e+02,7.4376784992e+02,7.1791012558e+05,7.1880222311e+05
write,428,7.4469211292e+02,7.3293906403e+02,7.1791009294e+05,7.2942214468e+05
write,429,7.4469233894e+02,4.0685833097e+02,7.1790987505e+05,1.3140249156e+06
write,430,7.4469212198e+02,7.1433024287e+02,7.1791008421e+05,7.4842412082e+05
write,431,7.4469243217e+02,7.4356418586e+02,7.1790978518e+05,7.1899910481e+05
write,432,7.4469246507e+02,6.5770387483e+02,7.1790975346e+05,8.1286123507e+05
write,433,7.4469222903e+02,6.5592718601e+02,7.1790998101e+05,8.1506300608e+05
write,434,7.4469235015e+02,6.1239141583e+02,7.1790986425e+05,8.7300698569e+05
write,435,7.4469247508e+02,7.0047853994e+02,7.1790974381e+05,7.6322392981e+05
write,436,7.4469259405e+02,4.2265590096e+02,7.1790962911e+05,1.2649107295e+06
write,437,7.4469223118e+02,6.8866886687e+02,7.1790997894e+05,7.7631211416e+05
write,438,7.4469229603e+02,6.8169697785e+02,7.1790991642e+05,7.8425165633e+05
write,439,7.4469210911e+02,6.9831571698e+02,7.1791009662e+05,7.6558778644e+05
write,440,7.4469204712e+02,7.0489720702e+02,7.1791015638e+05,7.5843964010e+05
write,441,7.4469223499e+02,7.0851950598e+02,7.1790997526e+05,7.5456212495e+05
write,442,7.4469249606e+02,6.0069113183e+02,7.1790972358e+05,8.9001144793e+05
write,443,7.4469214010e+02,6.6433981395e+02,7.1791006674e+05,8.0474174929e+05
write,444,7.4469224405e+02,6.4198596406e+02,7.1790996653e+05,8.3276272992e+05
write,445,7.4469257498e+02,6.0221521997e+02,7.1790964750e+05,8.8775900420e+05
write,446,7.4469251299e+02,6.5505678201e+02,7.1790970726e+05,8.1614601770e+05
write,447,7.4469251800e+02,6.9665699601e+02,7.1790970244e+05,7.6741062971e+05
write,448,7.4469906187e+02,7.0448021102e+02,7.1790339397e+05,7.5888857577e+05
write,449,7.4469258499e+02,6.8066804600e+02,7.1790963785e+05,7.8543717036e+05
write,450,7.4469222713e+02,7.1876575494e+02,7.1790998284e+05,7.4380558663e+05
write,451,7.4469242716e+02,7.0312356400e+02,7.1790979001e+05,7.6035281901e+05
write,452,7.4469226718e+02,6.7736565089e+02,7.1790994423e+05,7.8926645202e+05
write,453,7.4469203496e+02,6.9903680992e+02,7.1791016810e+05,7.6479804270e+05
write,454,7.4469202805e+02,7.4046236396e+02,7.1791017476e+05,7.2201101639e+05
write,455,7.4469211221e+02,5.3414358091e+02,7.1791009363e+05,1.0008956451e+06
write,456,7.4469254923e+02,6.2410381794e+02,7.1790967233e+05,8.5662347935e+05
write,457,7.4469238901e+02,4.6340092587e+02,7.1790982678e+05,1.1536920928e+06
write,458,7.4469255710e+02,5.7604006386e+02,7.1790966474e+05,9.2809861248e+05
write,459,7.4469234204e+02,6.9546347690e+02,7.1790987206e+05,7.6872762088e+05
write,460,7.4469211411e+02,3.5674264407e+02,7.1791009179e+05,1.4986209047e+06
write,461,7.4469242620e+02,6.8740329385e+02,7.1790979092e+05,7.7774137655e+05
write,462,7.4469245410e+02,4.0474098206e+02,7.1790976403e+05,1.3208990631e+06
write,463,7.4469236207e+02,3.2062575388e+02,7.1790985275e+05,1.6674330665e+06
write,464,7.4469231105e+02,7.3839891100e+02,7.1790990194e+05,7.2402867344e+05
write,465,7.4469257712e+02,6.9091299510e+02,7.1790964543e+05,7.7379060430e+05
write,466,7.4469259286e+02,7.0788895893e+02,7.1790963026e+05,7.5523424579e+05
write,467,7.4469222999e+02,6.8430950809e+02,7.1790998009e+05,7.8125757086e+05
write,468,7.4469228578e+02,5.5511475801e+02,7.1790992630e+05,9.6308371608e+05
write,469,7.4469211197e+02,6.4849313903e+02,7.1791009386e+05,8.2440653852e+05
write,470,7.4469204688e+02,6.4302353907e+02,7.1791015661e+05,8.3141899405e+05
write,471,7.4469259000e+02,5.2355299807e+02,7.1790963302e+05,1.0211420543e+06
write,472,7.4469249082e+02,5.3658062792e+02,7.1790972864e+05,9.9634976774e+05
write,473,7.4469209194e+02,7.1508719611e+02,7.1791011317e+05,7.4763187889e+05
write,474,7.4469224286e+02,7.0443562412e+02,7.1790996767e+05,7.5893660924e+05
write,475,7.4469257379e+02,6.8812882996e+02,7.1790964865e+05,7.7692135648e+05
write,476,7.4469250679e+02,6.9754035497e+02,7.1790971324e+05,7.6643878765e+05
write,477,7.4469211078e+02,6.8217881298e+02,7.1791009501e+05,7.8369772533e+05
write,478,7.4469209194e+02,7.0912656403e+02,7.1791011317e+05,7.5391617113e+05
write,479,7.4469258404e+02,6.9703570700e+02,7.1790963877e+05,7.6699368287e+05
